pts,fga,fga3,fgm,fgm3,fta,ftm,ast,blk,stl,dreb,oreb,reb,pf,tf,tov,mins_played,grade_level,division,first_name,last_name,height_in,school,conference,position,season_x,applied,drafted
17.0,10.0,4.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,26.0,1.0,1.0,Charles,Williams,6.0,Howard,MEAC,G,2016.0,0.0,0.0
18.0,15.0,7.0,5.0,3.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,31.0,1.0,1.0,Charles,Williams,6.0,Howard,MEAC,G,2016.0,0.0,0.0
19.0,12.0,5.0,6.0,3.0,6.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,38.0,1.0,1.0,Charles,Williams,6.0,Howard,MEAC,G,2016.0,0.0,0.0
20.0,14.0,5.0,6.0,2.0,8.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,36.0,1.0,1.0,Charles,Williams,6.0,Howard,MEAC,G,2016.0,0.0,0.0
21.0,17.0,8.0,8.0,2.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,5.0,34.0,1.0,1.0,Charles,Williams,6.0,Howard,MEAC,G,2016.0,0.0,0.0
21.0,19.0,11.0,8.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,3.0,39.0,1.0,1.0,Charles,Williams,6.0,Howard,MEAC,G,2016.0,0.0,0.0
21.0,17.0,5.0,8.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,30.0,1.0,1.0,Charles,Williams,6.0,Howard,MEAC,G,2016.0,0.0,0.0
26.0,17.0,3.0,9.0,2.0,9.0,6.0,2.0,0.0,1.0,5.0,3.0,8.0,4.0,0.0,6.0,42.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
25.0,13.0,3.0,8.0,1.0,12.0,8.0,1.0,0.0,3.0,5.0,2.0,7.0,4.0,0.0,3.0,32.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
24.0,12.0,1.0,6.0,0.0,13.0,12.0,5.0,2.0,1.0,5.0,1.0,6.0,3.0,0.0,2.0,30.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,12.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
3.0,7.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,22.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
4.0,9.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,22.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
4.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,17.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
6.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,7.0,5.0,0.0,3.0,23.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
7.0,10.0,0.0,2.0,0.0,4.0,3.0,3.0,0.0,0.0,5.0,1.0,6.0,3.0,0.0,0.0,29.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
8.0,9.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,20.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
8.0,6.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,2.0,8.0,0.0,8.0,4.0,0.0,2.0,30.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
8.0,5.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,20.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
8.0,10.0,0.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,2.0,3.0,5.0,3.0,0.0,1.0,32.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
9.0,5.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,3.0,17.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
9.0,11.0,2.0,3.0,0.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,0.0,3.0,33.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
10.0,10.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,3.0,9.0,1.0,0.0,1.0,32.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
10.0,2.0,0.0,2.0,0.0,7.0,6.0,0.0,1.0,1.0,4.0,0.0,4.0,3.0,0.0,1.0,25.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
11.0,9.0,1.0,5.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,6.0,5.0,0.0,2.0,31.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
11.0,15.0,2.0,4.0,0.0,6.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,0.0,1.0,36.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
12.0,10.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,27.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
12.0,14.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,28.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
13.0,7.0,0.0,4.0,0.0,6.0,5.0,4.0,2.0,2.0,6.0,2.0,8.0,1.0,0.0,2.0,33.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
13.0,15.0,2.0,5.0,1.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,7.0,2.0,0.0,1.0,31.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
16.0,11.0,2.0,5.0,2.0,6.0,4.0,3.0,0.0,3.0,5.0,0.0,5.0,2.0,0.0,4.0,33.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
16.0,9.0,0.0,6.0,0.0,6.0,4.0,1.0,0.0,0.0,6.0,3.0,9.0,5.0,0.0,5.0,19.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
16.0,9.0,2.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,5.0,3.0,0.0,1.0,29.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
16.0,18.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,34.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
18.0,12.0,0.0,7.0,0.0,6.0,4.0,2.0,0.0,0.0,5.0,1.0,6.0,4.0,0.0,3.0,29.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
18.0,11.0,0.0,7.0,0.0,4.0,4.0,3.0,2.0,0.0,6.0,1.0,7.0,3.0,0.0,4.0,27.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
18.0,20.0,5.0,8.0,0.0,3.0,2.0,0.0,1.0,2.0,5.0,2.0,7.0,4.0,0.0,5.0,39.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
19.0,16.0,2.0,7.0,0.0,5.0,5.0,1.0,0.0,1.0,2.0,3.0,5.0,4.0,0.0,1.0,25.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
20.0,11.0,0.0,8.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,6.0,8.0,2.0,0.0,1.0,23.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
21.0,15.0,2.0,8.0,1.0,5.0,4.0,2.0,0.0,0.0,4.0,1.0,5.0,3.0,0.0,2.0,36.0,1.0,1.0,Lamar,Stevens,8.0,Penn St.,Big Ten,F,2016.0,0.0,0.0
25.0,10.0,2.0,5.0,0.0,19.0,15.0,0.0,2.0,3.0,5.0,1.0,6.0,4.0,0.0,2.0,34.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
23.0,15.0,7.0,9.0,4.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,10.0,1.0,0.0,1.0,25.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,19.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,14.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
3.0,7.0,5.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,5.0,1.0,0.0,0.0,24.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,17.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
5.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,1.0,15.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
6.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,2.0,16.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
6.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,0.0,1.0,13.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
7.0,5.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,2.0,3.0,2.0,5.0,1.0,0.0,2.0,16.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
8.0,9.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,6.0,3.0,0.0,0.0,21.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
8.0,6.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,7.0,2.0,9.0,1.0,0.0,1.0,25.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
8.0,7.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,22.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
9.0,5.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,17.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
9.0,9.0,3.0,3.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,4.0,5.0,5.0,0.0,2.0,23.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
9.0,6.0,3.0,2.0,1.0,4.0,4.0,1.0,0.0,1.0,5.0,0.0,5.0,2.0,0.0,3.0,29.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
9.0,8.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,3.0,7.0,0.0,0.0,2.0,23.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
10.0,15.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,8.0,4.0,0.0,2.0,26.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
12.0,10.0,2.0,4.0,1.0,6.0,3.0,0.0,1.0,2.0,7.0,3.0,10.0,3.0,0.0,1.0,28.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
12.0,7.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.0,2.0,19.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
12.0,10.0,4.0,3.0,2.0,6.0,4.0,3.0,0.0,1.0,8.0,2.0,10.0,2.0,0.0,0.0,35.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
14.0,13.0,2.0,5.0,1.0,5.0,3.0,0.0,0.0,1.0,3.0,4.0,7.0,2.0,0.0,2.0,28.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
14.0,5.0,2.0,3.0,1.0,12.0,7.0,3.0,1.0,2.0,6.0,0.0,6.0,3.0,0.0,4.0,35.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
14.0,8.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,6.0,1.0,7.0,3.0,0.0,0.0,32.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
14.0,7.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,19.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
15.0,9.0,2.0,4.0,0.0,9.0,7.0,1.0,3.0,2.0,9.0,0.0,9.0,1.0,0.0,0.0,32.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
16.0,15.0,6.0,7.0,2.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,5.0,1.0,0.0,1.0,25.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
18.0,9.0,6.0,6.0,4.0,2.0,2.0,1.0,0.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,24.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
19.0,11.0,5.0,6.0,2.0,8.0,5.0,0.0,0.0,2.0,7.0,2.0,9.0,3.0,0.0,2.0,29.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
20.0,12.0,7.0,8.0,4.0,2.0,0.0,1.0,0.0,2.0,7.0,0.0,7.0,4.0,0.0,2.0,31.0,1.0,1.0,Kelly,Oubre,7.0,Kansas,Big 12,G,2014.0,0.0,0.0
23.0,13.0,2.0,8.0,1.0,10.0,6.0,1.0,0.0,2.0,3.0,1.0,4.0,2.0,0.0,1.0,30.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,23.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
1.0,7.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,23.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,10.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,1.0,13.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
3.0,5.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,16.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
5.0,5.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,2.0,25.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
5.0,5.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,1.0,16.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
6.0,8.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,7.0,0.0,7.0,2.0,0.0,3.0,27.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
7.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,22.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
7.0,7.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,2.0,27.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
7.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,21.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
8.0,4.0,1.0,3.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,26.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
8.0,7.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,2.0,28.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
8.0,9.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,15.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
8.0,8.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,6.0,2.0,0.0,2.0,31.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
8.0,12.0,1.0,3.0,0.0,6.0,2.0,1.0,0.0,1.0,7.0,3.0,10.0,3.0,0.0,2.0,29.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
8.0,8.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,2.0,22.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
9.0,6.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,19.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
9.0,6.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,20.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
10.0,7.0,2.0,2.0,1.0,8.0,5.0,1.0,2.0,0.0,2.0,1.0,3.0,4.0,0.0,1.0,39.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
10.0,8.0,1.0,3.0,0.0,8.0,4.0,0.0,0.0,1.0,7.0,3.0,10.0,3.0,0.0,0.0,34.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
11.0,10.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,25.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
13.0,8.0,1.0,4.0,1.0,5.0,4.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,25.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
13.0,11.0,4.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,20.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
14.0,11.0,3.0,4.0,0.0,7.0,6.0,4.0,0.0,1.0,3.0,2.0,5.0,3.0,0.0,3.0,30.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
14.0,11.0,2.0,5.0,1.0,6.0,3.0,0.0,0.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,29.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
16.0,13.0,2.0,6.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,30.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
18.0,18.0,5.0,7.0,1.0,5.0,3.0,1.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,2.0,29.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
18.0,16.0,4.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,1.0,25.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
18.0,9.0,2.0,6.0,0.0,9.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,34.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
19.0,11.0,0.0,8.0,0.0,3.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,3.0,26.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
19.0,16.0,3.0,7.0,0.0,6.0,5.0,2.0,0.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,26.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
20.0,16.0,7.0,7.0,4.0,4.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,2.0,0.0,3.0,34.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
22.0,12.0,1.0,9.0,1.0,6.0,3.0,1.0,2.0,1.0,6.0,2.0,8.0,2.0,0.0,2.0,35.0,1.0,1.0,Hamdiou,Diallo,5.0,Kentucky,SEC,G,2017.0,0.0,0.0
35.0,19.0,4.0,14.0,3.0,6.0,4.0,1.0,3.0,0.0,5.0,1.0,6.0,3.0,0.0,4.0,34.0,1.0,1.0,AJ,Brodeur,8.0,Penn,Ivy League,F,2016.0,0.0,0.0
27.0,18.0,1.0,12.0,1.0,3.0,2.0,2.0,3.0,0.0,7.0,3.0,10.0,3.0,0.0,1.0,33.0,1.0,1.0,AJ,Brodeur,8.0,Penn,Ivy League,F,2016.0,0.0,0.0
23.0,14.0,0.0,11.0,0.0,5.0,1.0,0.0,2.0,1.0,8.0,3.0,11.0,4.0,0.0,3.0,29.0,1.0,1.0,AJ,Brodeur,8.0,Penn,Ivy League,F,2016.0,0.0,0.0
6.0,6.0,0.0,1.0,0.0,10.0,4.0,0.0,2.0,0.0,5.0,3.0,8.0,3.0,0.0,1.0,29.0,1.0,1.0,AJ,Brodeur,8.0,Penn,Ivy League,F,2016.0,0.0,0.0
6.0,9.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,4.0,0.0,4.0,3.0,0.0,3.0,24.0,1.0,1.0,AJ,Brodeur,8.0,Penn,Ivy League,F,2016.0,0.0,0.0
7.0,10.0,1.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,4.0,1.0,5.0,2.0,0.0,6.0,34.0,1.0,1.0,AJ,Brodeur,8.0,Penn,Ivy League,F,2016.0,0.0,0.0
