,Unnamed: 0,jersey_num,pts,fga,fga3,fgm,fgm3,fta,ftm,ast,blk,stl,dreb,oreb,reb,pf,tf,tov,mins_played,grade_level,division,jersey_no,height_in,season_y,school,conference,height_ft,conference_id,player_id_y,position,team_code_y
679,679,2,20.0,15.0,5.0,8.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,2.0,7.0,3.0,0.0,0.0,36.0,1.0,1.0,2.0,4.0,2015.0,LSU,SEC,6.0,911.0,1747994.0,G,365.0
680,680,2,22.0,19.0,8.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,2.0,40.0,1.0,1.0,2.0,4.0,2015.0,LSU,SEC,6.0,911.0,1747994.0,G,365.0
681,681,2,22.0,14.0,6.0,8.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,36.0,1.0,1.0,2.0,4.0,2015.0,LSU,SEC,6.0,911.0,1747994.0,G,365.0
682,682,2,22.0,16.0,5.0,7.0,2.0,10.0,6.0,1.0,0.0,1.0,8.0,2.0,10.0,0.0,0.0,0.0,34.0,1.0,1.0,2.0,4.0,2015.0,LSU,SEC,6.0,911.0,1747994.0,G,365.0
683,683,2,22.0,11.0,8.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,35.0,1.0,1.0,2.0,4.0,2015.0,LSU,SEC,6.0,911.0,1747994.0,G,365.0
684,684,2,22.0,12.0,4.0,6.0,1.0,9.0,9.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,40.0,1.0,1.0,2.0,4.0,2015.0,LSU,SEC,6.0,911.0,1747994.0,G,365.0
685,685,5,24.0,10.0,4.0,5.0,2.0,12.0,12.0,7.0,0.0,3.0,6.0,0.0,6.0,1.0,0.0,1.0,37.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
686,686,5,23.0,13.0,3.0,7.0,2.0,7.0,7.0,1.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,1.0,37.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
687,687,5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,23.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
688,688,5,3.0,5.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,27.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
689,689,5,3.0,6.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,1.0,26.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
690,690,5,4.0,1.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,4.0,23.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
691,691,5,4.0,6.0,3.0,1.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,27.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
692,692,5,5.0,7.0,4.0,1.0,1.0,2.0,2.0,7.0,0.0,3.0,4.0,1.0,5.0,1.0,0.0,1.0,29.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
693,693,5,5.0,4.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,4.0,6.0,0.0,6.0,3.0,0.0,2.0,32.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
694,694,5,6.0,9.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,27.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
695,695,5,6.0,9.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,36.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
696,696,5,6.0,5.0,3.0,2.0,0.0,3.0,2.0,5.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,23.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
697,697,5,7.0,9.0,2.0,3.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
698,698,5,7.0,10.0,5.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,45.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
699,699,5,8.0,7.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,26.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
700,700,5,9.0,10.0,4.0,3.0,2.0,2.0,1.0,5.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,4.0,38.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
701,701,5,9.0,8.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,38.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
702,702,5,9.0,7.0,4.0,3.0,1.0,2.0,2.0,6.0,1.0,2.0,5.0,1.0,6.0,1.0,0.0,6.0,38.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
703,703,5,10.0,13.0,5.0,4.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,4.0,40.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
704,704,5,10.0,7.0,5.0,4.0,2.0,0.0,0.0,7.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,31.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
705,705,5,10.0,8.0,2.0,3.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,1.0,32.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
706,706,5,10.0,5.0,2.0,2.0,0.0,6.0,6.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,32.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
707,707,5,11.0,11.0,3.0,4.0,1.0,2.0,2.0,9.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,3.0,39.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
708,708,5,11.0,8.0,1.0,3.0,1.0,4.0,4.0,6.0,0.0,0.0,5.0,1.0,6.0,1.0,0.0,3.0,35.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
709,709,5,12.0,4.0,3.0,3.0,2.0,6.0,4.0,7.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,34.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
710,710,5,14.0,11.0,3.0,5.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,38.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
711,711,5,15.0,13.0,3.0,5.0,1.0,4.0,4.0,6.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,40.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
712,712,5,15.0,8.0,4.0,6.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,23.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
713,713,5,15.0,3.0,3.0,2.0,2.0,9.0,9.0,8.0,0.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,34.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
714,714,5,15.0,9.0,2.0,3.0,0.0,10.0,9.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,3.0,38.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
715,715,5,16.0,8.0,4.0,4.0,1.0,8.0,7.0,10.0,0.0,1.0,4.0,1.0,5.0,1.0,0.0,0.0,34.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
716,716,5,16.0,13.0,4.0,6.0,2.0,2.0,2.0,12.0,0.0,1.0,5.0,1.0,6.0,2.0,0.0,1.0,39.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
717,717,5,17.0,10.0,5.0,5.0,2.0,6.0,5.0,4.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,38.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
718,718,5,17.0,5.0,3.0,4.0,2.0,7.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
719,719,5,21.0,11.0,6.0,5.0,2.0,10.0,9.0,3.0,0.0,2.0,4.0,2.0,6.0,1.0,0.0,3.0,38.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
720,720,5,22.0,16.0,5.0,7.0,2.0,7.0,6.0,8.0,0.0,1.0,6.0,1.0,7.0,2.0,0.0,6.0,43.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
721,721,5,22.0,11.0,6.0,7.0,4.0,5.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,38.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
722,722,5,22.0,11.0,5.0,5.0,2.0,10.0,10.0,6.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,4.0,39.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
723,723,5,22.0,11.0,3.0,7.0,2.0,8.0,6.0,4.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,1.0,37.0,1.0,1.0,5.0,1.0,2014.0,Duke,ACC,6.0,821.0,1620695.0,G,193.0
724,724,50,27.0,7.0,2.0,6.0,1.0,17.0,14.0,1.0,0.0,0.0,8.0,0.0,8.0,2.0,0.0,1.0,27.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
725,725,50,25.0,14.0,4.0,10.0,3.0,2.0,2.0,0.0,0.0,2.0,8.0,3.0,11.0,1.0,0.0,7.0,32.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
726,726,50,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,9.0,0.0,0.0,1.0,29.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
727,727,50,2.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,1.0,7.0,4.0,0.0,4.0,23.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
728,728,50,4.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,1.0,19.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
729,729,50,4.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,7.0,2.0,0.0,5.0,27.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
730,730,50,4.0,6.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,7.0,1.0,8.0,3.0,0.0,1.0,34.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
731,731,50,5.0,9.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,8.0,4.0,0.0,1.0,25.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
732,732,50,6.0,5.0,1.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,10.0,2.0,12.0,2.0,0.0,3.0,25.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
733,733,50,6.0,10.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,3.0,22.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
734,734,50,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,2.0,0.0,3.0,23.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
735,735,50,7.0,6.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,6.0,2.0,8.0,2.0,0.0,4.0,27.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
736,736,50,7.0,11.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,12.0,4.0,0.0,3.0,29.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
737,737,50,7.0,6.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,1.0,7.0,2.0,0.0,3.0,22.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
738,738,50,8.0,10.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,1.0,24.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
739,739,50,8.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,6.0,24.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
740,740,50,10.0,9.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,21.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
741,741,50,10.0,8.0,3.0,4.0,1.0,2.0,1.0,4.0,0.0,0.0,4.0,2.0,6.0,2.0,0.0,2.0,26.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
742,742,50,10.0,10.0,3.0,2.0,1.0,6.0,5.0,0.0,1.0,0.0,7.0,3.0,10.0,4.0,0.0,2.0,29.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
743,743,50,10.0,8.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,4.0,2.0,6.0,3.0,0.0,6.0,25.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
744,744,50,11.0,5.0,3.0,2.0,1.0,6.0,6.0,2.0,0.0,1.0,10.0,1.0,11.0,2.0,0.0,2.0,27.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
745,745,50,11.0,10.0,2.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,10.0,2.0,12.0,2.0,0.0,0.0,22.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
746,746,50,11.0,5.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,0.0,13.0,1.0,14.0,1.0,0.0,2.0,27.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
747,747,50,11.0,11.0,3.0,4.0,0.0,4.0,3.0,0.0,1.0,2.0,5.0,0.0,5.0,2.0,0.0,1.0,30.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
748,748,50,12.0,12.0,2.0,5.0,1.0,3.0,1.0,3.0,0.0,1.0,3.0,3.0,6.0,1.0,0.0,5.0,27.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
749,749,50,12.0,7.0,1.0,5.0,0.0,3.0,2.0,2.0,0.0,0.0,9.0,4.0,13.0,0.0,0.0,1.0,21.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
750,750,50,12.0,6.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,6.0,3.0,0.0,5.0,25.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
751,751,50,13.0,7.0,1.0,4.0,0.0,6.0,5.0,2.0,0.0,0.0,7.0,1.0,8.0,3.0,0.0,1.0,28.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
752,752,50,13.0,12.0,3.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,1.0,9.0,3.0,0.0,5.0,22.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
753,753,50,14.0,6.0,1.0,5.0,0.0,9.0,4.0,1.0,0.0,0.0,7.0,1.0,8.0,2.0,0.0,1.0,28.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
754,754,50,14.0,9.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,25.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
755,755,50,14.0,10.0,4.0,5.0,2.0,5.0,2.0,2.0,0.0,0.0,11.0,2.0,13.0,3.0,0.0,2.0,26.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
756,756,50,15.0,11.0,3.0,5.0,0.0,6.0,5.0,6.0,0.0,1.0,4.0,1.0,5.0,2.0,0.0,3.0,30.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
757,757,50,19.0,10.0,3.0,7.0,2.0,4.0,3.0,3.0,0.0,0.0,8.0,4.0,12.0,2.0,0.0,1.0,24.0,1.0,1.0,50.0,9.0,2015.0,Purdue,Big Ten,6.0,827.0,1736327.0,F,559.0
758,758,5,27.0,12.0,3.0,7.0,2.0,17.0,11.0,3.0,1.0,0.0,9.0,10.0,19.0,2.0,0.0,1.0,47.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
759,759,5,4.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,6.0,5.0,0.0,3.0,27.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
760,760,5,5.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,30.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
761,761,5,5.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,10.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
762,762,5,5.0,8.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,9.0,4.0,0.0,0.0,28.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
763,763,5,6.0,9.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,2.0,8.0,4.0,0.0,2.0,28.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
764,764,5,6.0,8.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,3.0,10.0,3.0,0.0,1.0,32.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
765,765,5,7.0,6.0,1.0,2.0,0.0,4.0,3.0,2.0,0.0,3.0,5.0,1.0,6.0,2.0,0.0,0.0,32.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
766,766,5,8.0,8.0,2.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,4.0,2.0,6.0,1.0,0.0,1.0,31.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
767,767,5,9.0,14.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,6.0,3.0,9.0,3.0,0.0,1.0,35.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
768,768,5,9.0,8.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,8.0,2.0,0.0,0.0,32.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
769,769,5,9.0,6.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,7.0,1.0,0.0,4.0,30.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
770,770,5,10.0,10.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,5.0,6.0,11.0,3.0,0.0,1.0,31.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
771,771,5,10.0,8.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,4.0,5.0,0.0,2.0,29.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
772,772,5,10.0,9.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,9.0,2.0,11.0,2.0,0.0,3.0,30.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
773,773,5,10.0,11.0,1.0,5.0,0.0,2.0,0.0,3.0,2.0,3.0,4.0,7.0,11.0,2.0,0.0,0.0,33.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
774,774,5,10.0,7.0,1.0,3.0,0.0,4.0,4.0,0.0,2.0,1.0,9.0,4.0,13.0,2.0,0.0,2.0,30.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
775,775,5,10.0,10.0,2.0,3.0,1.0,4.0,3.0,0.0,1.0,2.0,6.0,5.0,11.0,5.0,0.0,2.0,34.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
776,776,5,10.0,10.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,6.0,1.0,0.0,2.0,34.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
777,777,5,11.0,6.0,2.0,3.0,1.0,7.0,4.0,1.0,1.0,0.0,4.0,2.0,6.0,4.0,0.0,1.0,23.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
778,778,5,12.0,7.0,1.0,3.0,0.0,10.0,6.0,2.0,1.0,0.0,8.0,3.0,11.0,4.0,0.0,2.0,33.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
779,779,5,12.0,11.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,3.0,10.0,4.0,0.0,0.0,28.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
780,780,5,12.0,6.0,3.0,3.0,1.0,8.0,5.0,1.0,0.0,1.0,5.0,2.0,7.0,2.0,0.0,0.0,29.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
781,781,5,12.0,11.0,0.0,6.0,0.0,1.0,0.0,2.0,2.0,1.0,9.0,5.0,14.0,1.0,0.0,1.0,30.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
782,782,5,13.0,7.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,5.0,13.0,3.0,0.0,0.0,28.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
783,783,5,13.0,7.0,0.0,3.0,0.0,7.0,7.0,3.0,2.0,0.0,5.0,3.0,8.0,1.0,0.0,1.0,32.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
784,784,5,14.0,10.0,1.0,5.0,0.0,5.0,4.0,3.0,1.0,3.0,7.0,3.0,10.0,2.0,0.0,0.0,37.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
785,785,5,14.0,10.0,2.0,6.0,1.0,3.0,1.0,4.0,0.0,2.0,1.0,7.0,8.0,5.0,0.0,3.0,36.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
786,786,5,14.0,11.0,3.0,6.0,2.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0,6.0,5.0,0.0,2.0,34.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
787,787,5,15.0,9.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,5.0,0.0,1.0,27.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
788,788,5,15.0,12.0,1.0,7.0,1.0,1.0,0.0,2.0,1.0,2.0,5.0,2.0,7.0,1.0,0.0,1.0,35.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
789,789,5,16.0,15.0,2.0,6.0,0.0,9.0,4.0,0.0,3.0,1.0,8.0,7.0,15.0,4.0,0.0,3.0,33.0,1.0,1.0,5.0,9.0,2014.0,UCLA,Pac-12,6.0,905.0,1627191.0,F,110.0
